"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_08","reach for something","see something","action","mind","causation_first",0.17,0.2
"subj_08","become hungry","see something","bio","mind","causation_first",0.42,0.76
"subj_08","sit down","see something","action","mind","causation_first",0.95,0.54
"subj_08","experience pain","see something","bio","mind","causation_first",0.46,0.26
"subj_08","get tired","see something","bio","mind","causation_first",0.88,0.45
"subj_08","think about something","see something","mind","mind","causation_first",1,0.22
"subj_08","remember something","see something","mind","mind","causation_first",0.96,0.28
"subj_08","feel scared","see something","bio","mind","causation_first",0.5,0.27
"subj_08","kick something","see something","action","mind","causation_first",0.81,0.74
"subj_08","get sick","see something","bio","mind","causation_first",0.54,0.2
"subj_08","choose what to do","see something","mind","mind","causation_first",0.22,0.28
"subj_08","take a walk","see something","action","mind","causation_first",0.87,0.27
"subj_08","jump up and down","see something","action","mind","causation_first",0.16,0.33
"subj_08","hear something","get sick","mind","bio","causation_first",0.86,0.31
"subj_08","reach for something","get sick","action","bio","causation_first",0.28,0.71
"subj_08","become hungry","get sick","bio","bio","causation_first",0.82,0.25
"subj_08","sit down","get sick","action","bio","causation_first",0.45,0.69
"subj_08","experience pain","get sick","bio","bio","causation_first",0.04,0.21
"subj_08","get tired","get sick","bio","bio","causation_first",0.44,0.68
"subj_08","think about something","get sick","mind","bio","causation_first",0.71,0.22
"subj_08","remember something","get sick","mind","bio","causation_first",0.76,0.23
"subj_08","feel scared","get sick","bio","bio","causation_first",0.42,0.25
"subj_08","kick something","get sick","action","bio","causation_first",0.21,0.59
"subj_08","see something","get sick","mind","bio","causation_first",0.54,0.17
"subj_08","choose what to do","get sick","mind","bio","causation_first",0.27,0.17
"subj_08","take a walk","get sick","action","bio","causation_first",0.87,0.38
"subj_08","jump up and down","get sick","action","bio","causation_first",0.69,0.25
"subj_08","hear something","choose what to do","mind","mind","causation_first",0.56,0
"subj_08","reach for something","choose what to do","action","mind","causation_first",0.14,0.23
"subj_08","become hungry","choose what to do","bio","mind","causation_first",0.46,0.02
"subj_08","sit down","choose what to do","action","mind","causation_first",0.61,0.25
"subj_08","experience pain","choose what to do","bio","mind","causation_first",0.26,0.26
"subj_08","get tired","choose what to do","bio","mind","causation_first",0.55,0.03
"subj_08","think about something","choose what to do","mind","mind","causation_first",0.7,0.01
"subj_08","remember something","choose what to do","mind","mind","causation_first",0.68,0.01
"subj_08","feel scared","choose what to do","bio","mind","causation_first",0.23,0.05
"subj_08","kick something","choose what to do","action","mind","causation_first",0.49,0.25
"subj_08","see something","choose what to do","mind","mind","causation_first",0.22,0
"subj_08","get sick","choose what to do","bio","mind","causation_first",0.27,0.12
"subj_08","take a walk","choose what to do","action","mind","causation_first",0.67,0.23
"subj_08","jump up and down","choose what to do","action","mind","causation_first",0.32,0.76
"subj_08","hear something","take a walk","mind","action","causation_first",0.2,0.2
"subj_08","reach for something","take a walk","action","action","causation_first",0.92,0.78
"subj_08","become hungry","take a walk","bio","action","causation_first",0.5,0.76
"subj_08","sit down","take a walk","action","action","causation_first",0.66,0.75
"subj_08","experience pain","take a walk","bio","action","causation_first",0.97,0.75
"subj_08","get tired","take a walk","bio","action","causation_first",0.55,0.76
"subj_08","think about something","take a walk","mind","action","causation_first",0.35,0.24
"subj_08","remember something","take a walk","mind","action","causation_first",0.21,0.22
"subj_08","feel scared","take a walk","bio","action","causation_first",0.35,0.24
"subj_08","kick something","take a walk","action","action","causation_first",0.82,0.25
"subj_08","see something","take a walk","mind","action","causation_first",0.87,0.25
"subj_08","get sick","take a walk","bio","action","causation_first",0.87,0.73
"subj_08","choose what to do","take a walk","mind","action","causation_first",0.67,0.13
"subj_08","jump up and down","take a walk","action","action","causation_first",0.7,0.76
"subj_08","hear something","jump up and down","mind","action","causation_first",0.44,0.19
"subj_08","reach for something","jump up and down","action","action","causation_first",0.41,0.81
"subj_08","become hungry","jump up and down","bio","action","causation_first",0.16,0.74
"subj_08","sit down","jump up and down","action","action","causation_first",0.98,1
"subj_08","experience pain","jump up and down","bio","action","causation_first",0.66,0.13
"subj_08","get tired","jump up and down","bio","action","causation_first",0.89,0.9
"subj_08","think about something","jump up and down","mind","action","causation_first",0.93,0.2
"subj_08","remember something","jump up and down","mind","action","causation_first",0.86,0.24
"subj_08","feel scared","jump up and down","bio","action","causation_first",0.45,0.19
"subj_08","kick something","jump up and down","action","action","causation_first",0.91,0.24
"subj_08","see something","jump up and down","mind","action","causation_first",0.16,0.18
"subj_08","get sick","jump up and down","bio","action","causation_first",0.69,0.78
"subj_08","choose what to do","jump up and down","mind","action","causation_first",0.32,0.28
"subj_08","take a walk","jump up and down","action","action","causation_first",0.7,0.86
"subj_09","become hungry","get tired","bio","bio","causation_second",0.83,0.26
"subj_09","choose what to do","get tired","mind","bio","causation_second",0.77,0
"subj_09","sit down","get tired","action","bio","causation_second",0.05,1
"subj_09","take a walk","get tired","action","bio","causation_second",0.03,0.25
"subj_09","reach for something","get tired","action","bio","causation_second",0.52,0.24
"subj_09","experience pain","get tired","bio","bio","causation_second",0.49,0.25
"subj_09","kick something","get tired","action","bio","causation_second",0,0
"subj_09","jump up and down","get tired","action","bio","causation_second",0.04,0
"subj_09","remember something","get tired","mind","bio","causation_second",0.86,1
"subj_09","see something","get tired","mind","bio","causation_second",0.66,1
"subj_09","get sick","get tired","bio","bio","causation_second",0.59,0
"subj_09","feel scared","get tired","bio","bio","causation_second",0.46,0.75
"subj_09","hear something","get tired","mind","bio","causation_second",0.65,0.74
"subj_09","think about something","get tired","mind","bio","causation_second",0.92,0.74
"subj_09","get tired","become hungry","bio","bio","causation_second",0.83,0.73
"subj_09","choose what to do","become hungry","mind","bio","causation_second",0.02,0.24
"subj_09","sit down","become hungry","action","bio","causation_second",0.71,0.74
"subj_09","take a walk","become hungry","action","bio","causation_second",0.9,0.24
"subj_09","reach for something","become hungry","action","bio","causation_second",0.51,0.77
"subj_09","experience pain","become hungry","bio","bio","causation_second",0.48,1
"subj_09","kick something","become hungry","action","bio","causation_second",0.91,0.22
"subj_09","jump up and down","become hungry","action","bio","causation_second",0.79,0.25
"subj_09","remember something","become hungry","mind","bio","causation_second",0.13,0.24
"subj_09","see something","become hungry","mind","bio","causation_second",0.45,0
"subj_09","get sick","become hungry","bio","bio","causation_second",0.4,0.76
"subj_09","feel scared","become hungry","bio","bio","causation_second",0.4,1
"subj_09","hear something","become hungry","mind","bio","causation_second",0.6,0.76
"subj_09","think about something","become hungry","mind","bio","causation_second",0.06,0.22
"subj_09","get tired","choose what to do","bio","mind","causation_second",0.77,0.23
"subj_09","become hungry","choose what to do","bio","mind","causation_second",0.02,0
"subj_09","sit down","choose what to do","action","mind","causation_second",0.65,0
"subj_09","take a walk","choose what to do","action","mind","causation_second",0.85,0.25
"subj_09","reach for something","choose what to do","action","mind","causation_second",0.41,0.21
"subj_09","experience pain","choose what to do","bio","mind","causation_second",0.49,0
"subj_09","kick something","choose what to do","action","mind","causation_second",0.84,0.75
"subj_09","jump up and down","choose what to do","action","mind","causation_second",0.74,0.24
"subj_09","remember something","choose what to do","mind","mind","causation_second",0.06,0
"subj_09","see something","choose what to do","mind","mind","causation_second",0.34,0
"subj_09","get sick","choose what to do","bio","mind","causation_second",0.43,0.76
"subj_09","feel scared","choose what to do","bio","mind","causation_second",0.4,0
"subj_09","hear something","choose what to do","mind","mind","causation_second",0.49,0
"subj_09","think about something","choose what to do","mind","mind","causation_second",0.06,0
"subj_09","get tired","sit down","bio","action","causation_second",0.05,0.25
"subj_09","become hungry","sit down","bio","action","causation_second",0.71,0.75
"subj_09","choose what to do","sit down","mind","action","causation_second",0.65,0.26
"subj_09","take a walk","sit down","action","action","causation_second",0.11,0.78
"subj_09","reach for something","sit down","action","action","causation_second",0.47,0.73
"subj_09","experience pain","sit down","bio","action","causation_second",0.36,0.25
"subj_09","kick something","sit down","action","action","causation_second",0.13,0.76
"subj_09","jump up and down","sit down","action","action","causation_second",0.01,0.75
"subj_09","remember something","sit down","mind","action","causation_second",0.75,0.25
"subj_09","see something","sit down","mind","action","causation_second",0.59,0.5
"subj_09","get sick","sit down","bio","action","causation_second",0.46,0.23
"subj_09","feel scared","sit down","bio","action","causation_second",0.32,0.74
"subj_09","hear something","sit down","mind","action","causation_second",0.61,0.24
"subj_09","think about something","sit down","mind","action","causation_second",0.8,0.25
"subj_09","get tired","take a walk","bio","action","causation_second",0.03,1
"subj_09","become hungry","take a walk","bio","action","causation_second",0.9,1
"subj_09","choose what to do","take a walk","mind","action","causation_second",0.85,0.24
"subj_09","sit down","take a walk","action","action","causation_second",0.11,0.24
"subj_09","reach for something","take a walk","action","action","causation_second",0.64,1
"subj_09","experience pain","take a walk","bio","action","causation_second",0.5,0.77
"subj_09","kick something","take a walk","action","action","causation_second",0.06,1
"subj_09","jump up and down","take a walk","action","action","causation_second",0.03,1
"subj_09","remember something","take a walk","mind","action","causation_second",0.95,0.25
"subj_09","see something","take a walk","mind","action","causation_second",0.78,0.27
"subj_09","get sick","take a walk","bio","action","causation_second",0.6,1
"subj_09","feel scared","take a walk","bio","action","causation_second",0.49,0.75
"subj_09","hear something","take a walk","mind","action","causation_second",0.77,0.72
"subj_09","think about something","take a walk","mind","action","causation_second",1,0.24
"subj_09","get tired","reach for something","bio","action","causation_second",0.52,1
"subj_09","become hungry","reach for something","bio","action","causation_second",0.51,0.25
"subj_09","choose what to do","reach for something","mind","action","causation_second",0.41,0.24
"subj_09","sit down","reach for something","action","action","causation_second",0.47,0.76
"subj_09","take a walk","reach for something","action","action","causation_second",0.64,0.76
"subj_09","experience pain","reach for something","bio","action","causation_second",0.66,0.75
"subj_09","kick something","reach for something","action","action","causation_second",0.56,1
"subj_09","jump up and down","reach for something","action","action","causation_second",0.57,0.25
"subj_09","remember something","reach for something","mind","action","causation_second",0.4,0.74
"subj_09","see something","reach for something","mind","action","causation_second",0.06,0.25
"subj_09","get sick","reach for something","bio","action","causation_second",0.67,0.76
"subj_09","feel scared","reach for something","bio","action","causation_second",0.54,0.79
"subj_09","hear something","reach for something","mind","action","causation_second",0.06,0.75
"subj_09","think about something","reach for something","mind","action","causation_second",0.51,0.24
"subj_09","get tired","experience pain","bio","bio","causation_second",0.49,0.75
"subj_09","become hungry","experience pain","bio","bio","causation_second",0.48,0.24
"subj_09","choose what to do","experience pain","mind","bio","causation_second",0.49,1
"subj_09","sit down","experience pain","action","bio","causation_second",0.36,0.75
"subj_09","take a walk","experience pain","action","bio","causation_second",0.5,0.74
"subj_09","reach for something","experience pain","action","bio","causation_second",0.66,1
"subj_09","kick something","experience pain","action","bio","causation_second",0.58,0.26
"subj_09","jump up and down","experience pain","action","bio","causation_second",0.39,0.25
"subj_09","remember something","experience pain","mind","bio","causation_second",0.64,0.5
"subj_09","see something","experience pain","mind","bio","causation_second",0.71,1
"subj_09","get sick","experience pain","bio","bio","causation_second",0.03,0
"subj_09","feel scared","experience pain","bio","bio","causation_second",0.03,0.24
"subj_09","hear something","experience pain","mind","bio","causation_second",0.8,1
"subj_09","think about something","experience pain","mind","bio","causation_second",0.62,1
"subj_09","get tired","kick something","bio","action","causation_second",0,0.77
"subj_09","become hungry","kick something","bio","action","causation_second",0.91,1
"subj_09","choose what to do","kick something","mind","action","causation_second",0.84,0.76
"subj_09","sit down","kick something","action","action","causation_second",0.13,1
"subj_09","take a walk","kick something","action","action","causation_second",0.06,0.26
"subj_09","reach for something","kick something","action","action","causation_second",0.56,1
"subj_09","experience pain","kick something","bio","action","causation_second",0.58,0.75
"subj_09","jump up and down","kick something","action","action","causation_second",0.12,0.74
"subj_09","remember something","kick something","mind","action","causation_second",0.92,0.75
"subj_09","see something","kick something","mind","action","causation_second",0.7,0.25
"subj_09","get sick","kick something","bio","action","causation_second",0.68,1
"subj_09","feel scared","kick something","bio","action","causation_second",0.55,0.24
"subj_09","hear something","kick something","mind","action","causation_second",0.67,0.76
"subj_09","think about something","kick something","mind","action","causation_second",0.99,0
"subj_09","get tired","jump up and down","bio","action","causation_second",0.04,0.75
"subj_09","become hungry","jump up and down","bio","action","causation_second",0.79,0.5
"subj_09","choose what to do","jump up and down","mind","action","causation_second",0.74,0.76
"subj_09","sit down","jump up and down","action","action","causation_second",0.01,0.75
"subj_09","take a walk","jump up and down","action","action","causation_second",0.03,0.75
"subj_09","reach for something","jump up and down","action","action","causation_second",0.57,0.25
"subj_09","experience pain","jump up and down","bio","action","causation_second",0.39,0
"subj_09","kick something","jump up and down","action","action","causation_second",0.12,0.24
"subj_09","remember something","jump up and down","mind","action","causation_second",0.84,0.75
"subj_09","see something","jump up and down","mind","action","causation_second",0.7,0.25
"subj_09","get sick","jump up and down","bio","action","causation_second",0.49,1
"subj_09","feel scared","jump up and down","bio","action","causation_second",0.37,0
"subj_09","hear something","jump up and down","mind","action","causation_second",0.71,0.25
"subj_09","think about something","jump up and down","mind","action","causation_second",0.89,0.24
"subj_09","get tired","remember something","bio","mind","causation_second",0.86,0.23
"subj_09","become hungry","remember something","bio","mind","causation_second",0.13,0.77
"subj_09","choose what to do","remember something","mind","mind","causation_second",0.06,0.75
"subj_09","sit down","remember something","action","mind","causation_second",0.75,0.78
"subj_09","take a walk","remember something","action","mind","causation_second",0.95,0.74
"subj_09","reach for something","remember something","action","mind","causation_second",0.4,0.76
"subj_09","experience pain","remember something","bio","mind","causation_second",0.64,0.24
"subj_09","kick something","remember something","action","mind","causation_second",0.92,0.24
"subj_09","jump up and down","remember something","action","mind","causation_second",0.84,0.74
"subj_09","see something","remember something","mind","mind","causation_second",0.29,0.23
"subj_09","get sick","remember something","bio","mind","causation_second",0.58,0.26
"subj_09","feel scared","remember something","bio","mind","causation_second",0.54,0.23
"subj_09","hear something","remember something","mind","mind","causation_second",0.44,0.24
"subj_09","think about something","remember something","mind","mind","causation_second",0.04,0
"subj_09","get tired","see something","bio","mind","causation_second",0.66,1
"subj_09","become hungry","see something","bio","mind","causation_second",0.45,0.74
"subj_09","choose what to do","see something","mind","mind","causation_second",0.34,0.24
"subj_09","sit down","see something","action","mind","causation_second",0.59,0.76
"subj_09","take a walk","see something","action","mind","causation_second",0.78,0.25
"subj_09","reach for something","see something","action","mind","causation_second",0.06,0.26
"subj_09","experience pain","see something","bio","mind","causation_second",0.71,1
"subj_09","kick something","see something","action","mind","causation_second",0.7,0.75
"subj_09","jump up and down","see something","action","mind","causation_second",0.7,0.23
"subj_09","remember something","see something","mind","mind","causation_second",0.29,0.24
"subj_09","get sick","see something","bio","mind","causation_second",0.7,0.74
"subj_09","feel scared","see something","bio","mind","causation_second",0.59,0.72
"subj_09","hear something","see something","mind","mind","causation_second",0.06,0
"subj_09","think about something","see something","mind","mind","causation_second",0.41,0.24
"subj_09","get tired","get sick","bio","bio","causation_second",0.59,1
"subj_09","become hungry","get sick","bio","bio","causation_second",0.4,1
"subj_09","choose what to do","get sick","mind","bio","causation_second",0.43,0.24
"subj_09","sit down","get sick","action","bio","causation_second",0.46,1
"subj_09","take a walk","get sick","action","bio","causation_second",0.6,1
"subj_09","reach for something","get sick","action","bio","causation_second",0.67,1
"subj_09","experience pain","get sick","bio","bio","causation_second",0.03,0.25
"subj_09","kick something","get sick","action","bio","causation_second",0.68,1
"subj_09","jump up and down","get sick","action","bio","causation_second",0.49,1
"subj_09","remember something","get sick","mind","bio","causation_second",0.58,0.24
"subj_09","see something","get sick","mind","bio","causation_second",0.7,1
"subj_09","feel scared","get sick","bio","bio","causation_second",0.06,1
"subj_09","hear something","get sick","mind","bio","causation_second",0.81,1
"subj_09","think about something","get sick","mind","bio","causation_second",0.55,1
"subj_09","get tired","feel scared","bio","bio","causation_second",0.46,1
"subj_09","become hungry","feel scared","bio","bio","causation_second",0.4,1
"subj_09","choose what to do","feel scared","mind","bio","causation_second",0.4,0.49
"subj_09","sit down","feel scared","action","bio","causation_second",0.32,1
"subj_09","take a walk","feel scared","action","bio","causation_second",0.49,0.77
"subj_09","reach for something","feel scared","action","bio","causation_second",0.54,1
"subj_09","experience pain","feel scared","bio","bio","causation_second",0.03,0
"subj_09","kick something","feel scared","action","bio","causation_second",0.55,1
"subj_09","jump up and down","feel scared","action","bio","causation_second",0.37,1
"subj_09","remember something","feel scared","mind","bio","causation_second",0.54,0
"subj_09","see something","feel scared","mind","bio","causation_second",0.59,0.24
"subj_09","get sick","feel scared","bio","bio","causation_second",0.06,0.24
"subj_09","hear something","feel scared","mind","bio","causation_second",0.69,0.23
"subj_09","think about something","feel scared","mind","bio","causation_second",0.53,0.21
"subj_09","get tired","hear something","bio","mind","causation_second",0.65,1
"subj_09","become hungry","hear something","bio","mind","causation_second",0.6,0.27
"subj_09","choose what to do","hear something","mind","mind","causation_second",0.49,0.28
"subj_09","sit down","hear something","action","mind","causation_second",0.61,0.24
"subj_09","take a walk","hear something","action","mind","causation_second",0.77,0.23
"subj_09","reach for something","hear something","action","mind","causation_second",0.06,0.76
"subj_09","experience pain","hear something","bio","mind","causation_second",0.8,0.23
"subj_09","kick something","hear something","action","mind","causation_second",0.67,0.27
"subj_09","jump up and down","hear something","action","mind","causation_second",0.71,0.76
"subj_09","remember something","hear something","mind","mind","causation_second",0.44,1
"subj_09","see something","hear something","mind","mind","causation_second",0.06,0.25
"subj_09","get sick","hear something","bio","mind","causation_second",0.81,1
"subj_09","feel scared","hear something","bio","mind","causation_second",0.69,0.26
"subj_09","think about something","hear something","mind","mind","causation_second",0.56,1
"subj_09","get tired","think about something","bio","mind","causation_second",0.92,0.24
"subj_09","become hungry","think about something","bio","mind","causation_second",0.06,0
"subj_09","choose what to do","think about something","mind","mind","causation_second",0.06,0
"subj_09","sit down","think about something","action","mind","causation_second",0.8,0.72
"subj_09","take a walk","think about something","action","mind","causation_second",1,0.7
"subj_09","reach for something","think about something","action","mind","causation_second",0.51,0.26
"subj_09","experience pain","think about something","bio","mind","causation_second",0.62,0.75
"subj_09","kick something","think about something","action","mind","causation_second",0.99,0.74
"subj_09","jump up and down","think about something","action","mind","causation_second",0.89,0.25
"subj_09","remember something","think about something","mind","mind","causation_second",0.04,0
"subj_09","see something","think about something","mind","mind","causation_second",0.41,0
"subj_09","get sick","think about something","bio","mind","causation_second",0.55,0.73
"subj_09","feel scared","think about something","bio","mind","causation_second",0.53,0.22
"subj_09","hear something","think about something","mind","mind","causation_second",0.56,0.21
"subj_10","become hungry","think about something","bio","mind","causation_first",0.4,0.5
"subj_10","see something","think about something","mind","mind","causation_first",0.68,0
"subj_10","choose what to do","think about something","mind","mind","causation_first",0.38,0
"subj_10","reach for something","think about something","action","mind","causation_first",0.42,0
"subj_10","get sick","think about something","bio","mind","causation_first",0.39,0
"subj_10","feel scared","think about something","bio","mind","causation_first",0.03,0
"subj_10","get tired","think about something","bio","mind","causation_first",0.5,0.77
"subj_10","take a walk","think about something","action","mind","causation_first",0.45,0
"subj_10","kick something","think about something","action","mind","causation_first",0.44,0
"subj_10","remember something","think about something","mind","mind","causation_first",0.36,0
"subj_10","hear something","think about something","mind","mind","causation_first",0.26,0
"subj_10","jump up and down","think about something","action","mind","causation_first",0.85,0
"subj_10","sit down","think about something","action","mind","causation_first",0.41,0
"subj_10","experience pain","think about something","bio","mind","causation_first",0.87,0
"subj_10","think about something","become hungry","mind","bio","causation_first",0.4,0
"subj_10","see something","become hungry","mind","bio","causation_first",0.91,0.5
"subj_10","choose what to do","become hungry","mind","bio","causation_first",0.51,0
"subj_10","reach for something","become hungry","action","bio","causation_first",0.51,0.25
"subj_10","get sick","become hungry","bio","bio","causation_first",0.78,0.25
"subj_10","feel scared","become hungry","bio","bio","causation_first",0.41,0.98
"subj_10","get tired","become hungry","bio","bio","causation_first",0.82,0.75
"subj_10","take a walk","become hungry","action","bio","causation_first",0.55,0
"subj_10","kick something","become hungry","action","bio","causation_first",0.5,1
"subj_10","remember something","become hungry","mind","bio","causation_first",0.04,0
"subj_10","hear something","become hungry","mind","bio","causation_first",0.11,0.25
"subj_10","jump up and down","become hungry","action","bio","causation_first",0.97,1
"subj_10","sit down","become hungry","action","bio","causation_first",0.73,1
"subj_10","experience pain","become hungry","bio","bio","causation_first",0.86,1
"subj_10","think about something","see something","mind","mind","causation_first",0.68,1
"subj_10","become hungry","see something","bio","mind","causation_first",0.91,1
"subj_10","choose what to do","see something","mind","mind","causation_first",0.36,0
"subj_10","reach for something","see something","action","mind","causation_first",0.37,0
"subj_10","get sick","see something","bio","mind","causation_first",0.41,0.75
"subj_10","feel scared","see something","bio","mind","causation_first",0.61,1
"subj_10","get tired","see something","bio","mind","causation_first",0.21,1
"subj_10","take a walk","see something","action","mind","causation_first",0.32,0
"subj_10","kick something","see something","action","mind","causation_first",0.39,0
"subj_10","remember something","see something","mind","mind","causation_first",0.92,0.5
"subj_10","hear something","see something","mind","mind","causation_first",0.83,1
"subj_10","jump up and down","see something","action","mind","causation_first",0.23,0
"subj_10","sit down","see something","action","mind","causation_first",0.28,0
"subj_10","experience pain","see something","bio","mind","causation_first",0.44,1
"subj_10","think about something","choose what to do","mind","mind","causation_first",0.38,0
"subj_10","become hungry","choose what to do","bio","mind","causation_first",0.51,0.25
"subj_10","see something","choose what to do","mind","mind","causation_first",0.36,0
"subj_10","reach for something","choose what to do","action","mind","causation_first",0.01,0.76
"subj_10","get sick","choose what to do","bio","mind","causation_first",0.39,0
"subj_10","feel scared","choose what to do","bio","mind","causation_first",0.31,0.5
"subj_10","get tired","choose what to do","bio","mind","causation_first",0.33,0
"subj_10","take a walk","choose what to do","action","mind","causation_first",0.03,0
"subj_10","kick something","choose what to do","action","mind","causation_first",0.05,0
"subj_10","remember something","choose what to do","mind","mind","causation_first",0.53,0
"subj_10","hear something","choose what to do","mind","mind","causation_first",0.45,0
"subj_10","jump up and down","choose what to do","action","mind","causation_first",0.45,0
"subj_10","sit down","choose what to do","action","mind","causation_first",0.27,0.75
"subj_10","experience pain","choose what to do","bio","mind","causation_first",0.46,0
"subj_10","think about something","reach for something","mind","action","causation_first",0.42,0.02
"subj_10","become hungry","reach for something","bio","action","causation_first",0.51,0
"subj_10","see something","reach for something","mind","action","causation_first",0.37,0.27
"subj_10","choose what to do","reach for something","mind","action","causation_first",0.01,0
"subj_10","get sick","reach for something","bio","action","causation_first",0.44,0.25
"subj_10","feel scared","reach for something","bio","action","causation_first",0.35,0
"subj_10","get tired","reach for something","bio","action","causation_first",0.36,0.25
"subj_10","take a walk","reach for something","action","action","causation_first",0.01,0.27
"subj_10","kick something","reach for something","action","action","causation_first",0,0.76
"subj_10","remember something","reach for something","mind","action","causation_first",0.53,0.27
"subj_10","hear something","reach for something","mind","action","causation_first",0.46,0.15
"subj_10","jump up and down","reach for something","action","action","causation_first",0.44,1
"subj_10","sit down","reach for something","action","action","causation_first",0.31,0.26
"subj_10","experience pain","reach for something","bio","action","causation_first",0.41,0.5
"subj_10","think about something","get sick","mind","bio","causation_first",0.39,0.75
"subj_10","become hungry","get sick","bio","bio","causation_first",0.78,0.75
"subj_10","see something","get sick","mind","bio","causation_first",0.41,1
"subj_10","choose what to do","get sick","mind","bio","causation_first",0.39,1
"subj_10","reach for something","get sick","action","bio","causation_first",0.44,0.79
"subj_10","feel scared","get sick","bio","bio","causation_first",0.35,1
"subj_10","get tired","get sick","bio","bio","causation_first",0.16,1
"subj_10","take a walk","get sick","action","bio","causation_first",0.44,1
"subj_10","kick something","get sick","action","bio","causation_first",0.48,0.75
"subj_10","remember something","get sick","mind","bio","causation_first",0.76,1
"subj_10","hear something","get sick","mind","bio","causation_first",0.66,1
"subj_10","jump up and down","get sick","action","bio","causation_first",0.66,0
"subj_10","sit down","get sick","action","bio","causation_first",0.12,1
"subj_10","experience pain","get sick","bio","bio","causation_first",0.79,0.24
"subj_10","think about something","feel scared","mind","bio","causation_first",0.03,0
"subj_10","become hungry","feel scared","bio","bio","causation_first",0.41,1
"subj_10","see something","feel scared","mind","bio","causation_first",0.61,0
"subj_10","choose what to do","feel scared","mind","bio","causation_first",0.31,0.27
"subj_10","reach for something","feel scared","action","bio","causation_first",0.35,0.73
"subj_10","get sick","feel scared","bio","bio","causation_first",0.35,0
"subj_10","get tired","feel scared","bio","bio","causation_first",0.44,0.5
"subj_10","take a walk","feel scared","action","bio","causation_first",0.38,0
"subj_10","kick something","feel scared","action","bio","causation_first",0.37,0.7
"subj_10","remember something","feel scared","mind","bio","causation_first",0.38,0.27
"subj_10","hear something","feel scared","mind","bio","causation_first",0.28,0
"subj_10","jump up and down","feel scared","action","bio","causation_first",0.78,0.5
"subj_10","sit down","feel scared","action","bio","causation_first",0.34,0.25
"subj_10","experience pain","feel scared","bio","bio","causation_first",0.8,0.25
"subj_10","think about something","get tired","mind","bio","causation_first",0.5,0.24
"subj_10","become hungry","get tired","bio","bio","causation_first",0.82,1
"subj_10","see something","get tired","mind","bio","causation_first",0.21,1
"subj_10","choose what to do","get tired","mind","bio","causation_first",0.33,0.77
"subj_10","reach for something","get tired","action","bio","causation_first",0.36,0
"subj_10","get sick","get tired","bio","bio","causation_first",0.16,0
"subj_10","feel scared","get tired","bio","bio","causation_first",0.44,0.71
"subj_10","take a walk","get tired","action","bio","causation_first",0.34,0
"subj_10","kick something","get tired","action","bio","causation_first",0.4,0
"subj_10","remember something","get tired","mind","bio","causation_first",0.82,0.21
"subj_10","hear something","get tired","mind","bio","causation_first",0.72,1
"subj_10","jump up and down","get tired","action","bio","causation_first",0.46,0
"subj_10","sit down","get tired","action","bio","causation_first",0.06,0
"subj_10","experience pain","get tired","bio","bio","causation_first",0.63,0.24
"subj_10","think about something","take a walk","mind","action","causation_first",0.45,0
"subj_10","become hungry","take a walk","bio","action","causation_first",0.55,0.25
"subj_10","see something","take a walk","mind","action","causation_first",0.32,0.23
"subj_10","choose what to do","take a walk","mind","action","causation_first",0.03,0
"subj_10","reach for something","take a walk","action","action","causation_first",0.01,0.49
"subj_10","get sick","take a walk","bio","action","causation_first",0.44,0.76
"subj_10","feel scared","take a walk","bio","action","causation_first",0.38,0.22
"subj_10","get tired","take a walk","bio","action","causation_first",0.34,0.74
"subj_10","kick something","take a walk","action","action","causation_first",0.03,1
"subj_10","remember something","take a walk","mind","action","causation_first",0.58,0
"subj_10","hear something","take a walk","mind","action","causation_first",0.5,0.27
"subj_10","jump up and down","take a walk","action","action","causation_first",0.39,0.72
"subj_10","sit down","take a walk","action","action","causation_first",0.3,0.5
"subj_10","experience pain","take a walk","bio","action","causation_first",0.39,1
"subj_10","think about something","kick something","mind","action","causation_first",0.44,0.5
"subj_10","become hungry","kick something","bio","action","causation_first",0.5,1
"subj_10","see something","kick something","mind","action","causation_first",0.39,0.5
"subj_10","choose what to do","kick something","mind","action","causation_first",0.05,0.5
"subj_10","reach for something","kick something","action","action","causation_first",0,0.61
"subj_10","get sick","kick something","bio","action","causation_first",0.48,0.76
"subj_10","feel scared","kick something","bio","action","causation_first",0.37,0.21
"subj_10","get tired","kick something","bio","action","causation_first",0.4,0.74
"subj_10","take a walk","kick something","action","action","causation_first",0.03,0.26
"subj_10","remember something","kick something","mind","action","causation_first",0.53,0.16
"subj_10","hear something","kick something","mind","action","causation_first",0.46,0.5
"subj_10","jump up and down","kick something","action","action","causation_first",0.44,0.77
"subj_10","sit down","kick something","action","action","causation_first",0.35,0.5
"subj_10","experience pain","kick something","bio","action","causation_first",0.4,0.23
"subj_10","think about something","remember something","mind","mind","causation_first",0.36,0
"subj_10","become hungry","remember something","bio","mind","causation_first",0.04,0
"subj_10","see something","remember something","mind","mind","causation_first",0.92,0
"subj_10","choose what to do","remember something","mind","mind","causation_first",0.53,0.26
"subj_10","reach for something","remember something","action","mind","causation_first",0.53,0.25
"subj_10","get sick","remember something","bio","mind","causation_first",0.76,0.07
"subj_10","feel scared","remember something","bio","mind","causation_first",0.38,0.76
